,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
31,TSLA230505P00133000,2023-05-03 19:08:32+00:00,133.0,0.02,0.01,0.02,0.0,0.0,134.0,1147.0,0.79687703125,False,REGULAR,USD
32,TSLA230505P00134000,2023-05-03 19:32:42+00:00,134.0,0.01,0.01,0.03,-0.01,-50.0,213.0,1102.0,0.79687703125,False,REGULAR,USD
33,TSLA230505P00135000,2023-05-03 19:58:53+00:00,135.0,0.02,0.02,0.03,-0.030000001,-60.000004,1135.0,4309.0,0.7812521875,False,REGULAR,USD
34,TSLA230505P00136000,2023-05-03 18:00:27+00:00,136.0,0.02,0.02,0.03,-0.02,-50.0,70.0,1591.0,0.7578149218750001,False,REGULAR,USD
35,TSLA230505P00137000,2023-05-03 18:07:10+00:00,137.0,0.02,0.02,0.04,-0.01,-33.333336,469.0,2852.0,0.7421900781249999,False,REGULAR,USD
36,TSLA230505P00138000,2023-05-03 16:20:00+00:00,138.0,0.03,0.02,0.04,-0.01,-25.0,74.0,2500.0,0.710940390625,False,REGULAR,USD
37,TSLA230505P00139000,2023-05-03 19:52:25+00:00,139.0,0.03,0.02,0.03,-0.01,-25.0,74.0,1268.0,0.6640658593750002,False,REGULAR,USD
38,TSLA230505P00140000,2023-05-03 19:58:55+00:00,140.0,0.02,0.02,0.03,-0.030000001,-60.000004,2068.0,10438.0,0.6367223828125,False,REGULAR,USD
39,TSLA230505P00141000,2023-05-03 19:23:55+00:00,141.0,0.02,0.02,0.04,-0.05,-71.42857,858.0,1231.0,0.6210975390625001,False,REGULAR,USD
40,TSLA230505P00142000,2023-05-03 19:59:25+00:00,142.0,0.03,0.03,0.04,-0.060000002,-66.66667,392.0,1948.0,0.6015664843750002,False,REGULAR,USD
41,TSLA230505P00143000,2023-05-03 19:56:57+00:00,143.0,0.04,0.03,0.05,-0.08,-66.66667,1002.0,1516.0,0.585941640625,False,REGULAR,USD
42,TSLA230505P00144000,2023-05-03 19:59:00+00:00,144.0,0.06,0.04,0.06,-0.06999999,-53.84615,2306.0,3856.0,0.570316796875,False,REGULAR,USD
43,TSLA230505P00145000,2023-05-03 19:58:53+00:00,145.0,0.07,0.06,0.07,-0.089999996,-56.25,4735.0,14672.0,0.5625043750000001,False,REGULAR,USD
44,TSLA230505P00146000,2023-05-03 19:59:42+00:00,146.0,0.09,0.07,0.09,-0.13,-59.090908,4206.0,3463.0,0.5488326367187502,False,REGULAR,USD
45,TSLA230505P00147000,2023-05-03 19:59:35+00:00,147.0,0.09,0.09,0.11,-0.16999999,-65.38461,2949.0,4746.0,0.5351608984375,False,REGULAR,USD
46,TSLA230505P00148000,2023-05-03 19:58:09+00:00,148.0,0.12,0.12,0.14,-0.19999999,-62.5,3644.0,7763.0,0.526371923828125,False,REGULAR,USD
47,TSLA230505P00149000,2023-05-03 19:59:58+00:00,149.0,0.17,0.15,0.18,-0.24,-58.536583,4107.0,6160.0,0.514653291015625,False,REGULAR,USD
48,TSLA230505P00150000,2023-05-03 19:59:58+00:00,150.0,0.23,0.2,0.23,-0.26999998,-53.999996,35540.0,29890.0,0.506840869140625,False,REGULAR,USD
49,TSLA230505P00152500,2023-05-03 19:59:57+00:00,152.5,0.44,0.4,0.44,-0.38,-46.341465,20534.0,11061.0,0.49805189453125004,False,REGULAR,USD
50,TSLA230505P00155000,2023-05-03 19:59:54+00:00,155.0,0.77,0.75,0.8,-0.53,-40.76923,38299.0,15015.0,0.47998566894531247,False,REGULAR,USD
51,TSLA230505P00157500,2023-05-03 19:59:59+00:00,157.5,1.41,1.35,1.42,-0.6,-29.850748,57642.0,21580.0,0.4682670361328125,False,REGULAR,USD
52,TSLA230505P00160000,2023-05-03 19:59:59+00:00,160.0,2.31,2.3,2.35,-0.69000006,-23.000002,134997.0,17633.0,0.45606012695312503,False,REGULAR,USD
53,TSLA230505P00162500,2023-05-03 19:59:59+00:00,162.5,3.67,3.55,3.75,-0.73,-16.59091,94464.0,10261.0,0.4621635815429688,True,REGULAR,USD
54,TSLA230505P00165000,2023-05-03 19:59:56+00:00,165.0,5.32,5.25,5.45,-0.7199998,-11.9205265,51111.0,15898.0,0.459966337890625,True,REGULAR,USD
55,TSLA230505P00167500,2023-05-03 19:58:20+00:00,167.5,7.35,7.1,7.45,-0.6500001,-8.125001,5067.0,3424.0,0.4594780615234375,True,REGULAR,USD
56,TSLA230505P00170000,2023-05-03 19:59:57+00:00,170.0,9.55,9.3,10.0,-0.4499998,-4.499998,6146.0,5860.0,0.577152666015625,True,REGULAR,USD
57,TSLA230505P00172500,2023-05-03 19:59:43+00:00,172.5,12.05,11.65,12.35,-0.17000008,-1.3911626,941.0,2508.0,0.6225623681640625,True,REGULAR,USD
58,TSLA230505P00175000,2023-05-03 19:58:51+00:00,175.0,14.34,13.7,15.45,-0.35999966,-2.4489772,1728.0,2918.0,0.577152666015625,True,REGULAR,USD
59,TSLA230505P00177500,2023-05-03 19:50:42+00:00,177.5,16.84,16.2,17.25,-0.010000229,-0.05934854,2495.0,2441.0,0.7500025,True,REGULAR,USD
60,TSLA230505P00180000,2023-05-03 19:57:46+00:00,180.0,19.17,18.85,20.2,-1.7299995,-8.27751,1264.0,3736.0,0.6826203613281252,True,REGULAR,USD
61,TSLA230505P00182500,2023-05-03 19:57:58+00:00,182.5,22.1,21.5,22.9,-1.1999989,-5.15021,103.0,355.0,0.87695435546875,True,REGULAR,USD
62,TSLA230505P00185000,2023-05-03 19:51:16+00:00,185.0,24.49,23.6,25.4,-0.15999985,-0.6490866,7917.0,638.0,0.78711150390625,True,REGULAR,USD
63,TSLA230505P00187500,2023-05-03 19:49:55+00:00,187.5,27.1,26.5,27.3,-0.79999924,-2.8673809,736.0,85.0,0.6250037500000001,True,REGULAR,USD
64,TSLA230505P00190000,2023-05-03 19:49:15+00:00,190.0,29.4,28.95,29.8,-0.8999996,-2.9702957,2571.0,315.0,1.1494183154296875,True,REGULAR,USD
65,TSLA230505P00192500,2023-05-03 19:01:56+00:00,192.5,28.5,31.5,32.25,-3.7999992,-11.764704,2100.0,251.0,1.1875040625,True,REGULAR,USD
66,TSLA230505P00195000,2023-05-03 19:08:40+00:00,195.0,31.8,33.95,34.8,-2.7400017,-7.9328356,207.0,10.0,1.2851598242187499,True,REGULAR,USD
67,TSLA230505P00197500,2023-05-03 19:56:57+00:00,197.5,36.6,36.45,37.85,-1.3500023,-3.557318,1413.0,94.0,1.2421912890624998,True,REGULAR,USD
68,TSLA230505P00200000,2023-05-03 19:46:05+00:00,200.0,39.55,39.0,40.35,-0.79999924,-1.9826499,3977.0,285.0,1.3232455712890623,True,REGULAR,USD
69,TSLA230505P00202500,2023-05-03 19:46:05+00:00,202.5,41.5,41.45,42.85,-0.79999924,-1.8912511,3980.0,250.0,1.361331318359375,True,REGULAR,USD
70,TSLA230505P00205000,2023-05-03 19:50:28+00:00,205.0,44.97,43.9,44.75,-0.32999802,-0.7284725,4401.0,228.0,1.5029321728515623,True,REGULAR,USD
71,TSLA230505P00207500,2023-05-01 18:53:30+00:00,207.5,46.3,46.45,47.9,0.0,0.0,1.0,0.0,1.5000025,True,REGULAR,USD
72,TSLA230505P00210000,2023-05-03 19:20:51+00:00,210.0,47.65,48.75,49.8,-1.6499977,-3.3468513,45.0,12.0,1.6582048339843751,True,REGULAR,USD
73,TSLA230505P00212500,2023-05-03 19:16:19+00:00,212.5,50.75,51.5,52.3,-1.0499992,-2.0270257,67.0,9.0,1.0625046875000002,True,REGULAR,USD
74,TSLA230505P00215000,2023-05-03 14:20:58+00:00,215.0,50.88,53.8,54.8,-2.1699982,-4.090477,4.0,2.0,1.7734386328124998,True,REGULAR,USD
75,TSLA230505P00217500,2023-04-21 19:39:55+00:00,217.5,52.15,56.45,57.25,0.0,0.0,2.0,0.0,1.787110439453125,True,REGULAR,USD
76,TSLA230505P00220000,2023-04-28 16:38:51+00:00,220.0,55.9,59.0,59.8,0.0,0.0,1.0,2.0,1.1875040625,True,REGULAR,USD
77,TSLA230505P00225000,2023-05-03 19:20:51+00:00,225.0,62.75,63.95,64.8,1.5200005,2.482444,10.0,2.0,1.9902344238281249,True,REGULAR,USD
78,TSLA230505P00230000,2023-05-03 14:07:27+00:00,230.0,67.19,68.95,70.35,1.4000015,2.1279852,1.0,0.0,1.9453127734375002,True,REGULAR,USD
79,TSLA230505P00235000,2023-04-28 13:35:17+00:00,235.0,76.27,73.95,74.8,0.0,0.0,5.0,0.0,2.193363891601562,True,REGULAR,USD
80,TSLA230505P00240000,2023-05-01 19:22:30+00:00,240.0,78.8,78.95,79.8,0.0,0.0,2.0,0.0,2.291019897460937,True,REGULAR,USD
81,TSLA230505P00245000,2023-04-27 14:35:22+00:00,245.0,89.19,83.95,84.8,0.0,0.0,1.0,0.0,2.3847696630859367,True,REGULAR,USD
82,TSLA230505P00250000,2023-04-27 13:38:08+00:00,250.0,95.63,88.95,89.8,0.0,0.0,5.0,0.0,2.47656630859375,True,REGULAR,USD
83,TSLA230505P00255000,2023-05-03 19:12:30+00:00,255.0,92.7,93.95,94.8,-7.300003,-7.300003,4.0,0.0,2.5644567138671874,True,REGULAR,USD
84,TSLA230505P00260000,2023-04-04 16:27:15+00:00,260.0,68.47,98.95,99.75,0.0,0.0,,0.0,2.5976597558593753,True,REGULAR,USD
85,TSLA230505P00270000,2023-04-17 16:04:36+00:00,270.0,86.5,108.75,109.8,0.0,0.0,2.0,0.0,2.8183623291015625,True,REGULAR,USD
86,TSLA230505P00275000,2023-04-21 14:06:42+00:00,275.0,112.2,113.75,114.8,0.0,0.0,1.0,0.0,2.89844025390625,True,REGULAR,USD
87,TSLA230505P00280000,2023-03-24 16:41:09+00:00,280.0,91.77,114.0,115.9,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
88,TSLA230505P00295000,2023-04-04 19:59:32+00:00,295.0,102.34,133.9,134.8,0.0,0.0,,0.0,3.201173872070312,True,REGULAR,USD
89,TSLA230505P00300000,2023-04-17 15:02:11+00:00,300.0,115.0,138.9,139.8,0.0,0.0,1.0,0.0,3.2714861962890627,True,REGULAR,USD
90,TSLA230505P00310000,2023-04-21 13:54:04+00:00,310.0,148.0,148.95,149.8,0.0,0.0,2.0,0.0,3.410157724609375,True,REGULAR,USD
91,TSLA230505P00330000,2023-04-20 19:17:44+00:00,330.0,168.3,168.95,169.8,0.0,0.0,530.0,0.0,3.6718758203125006,True,REGULAR,USD
92,TSLA230505P00340000,2023-04-19 19:58:34+00:00,340.0,159.61,178.95,179.8,0.0,0.0,64.0,0.0,3.7929692675781252,True,REGULAR,USD
93,TSLA230505P00350000,2023-04-19 19:58:34+00:00,350.0,169.62,188.75,190.45,0.0,0.0,8.0,0.0,3.58593853515625,True,REGULAR,USD
94,TSLA230505P00360000,2023-04-27 19:37:17+00:00,360.0,200.55,198.75,199.8,0.0,0.0,1.0,1.0,4.027348715820313,True,REGULAR,USD
95,TSLA230512P00020000,2023-04-28 17:39:31+00:00,20.0,0.01,0.0,0.01,0.0,0.0,46.0,429.0,3.8750003125,False,REGULAR,USD
96,TSLA230512P00030000,2023-04-19 19:52:56+00:00,30.0,0.01,0.0,0.01,0.0,0.0,,1.0,3.1250021875,False,REGULAR,USD
97,TSLA230512P00040000,2023-04-19 15:44:25+00:00,40.0,0.02,0.0,0.01,0.0,0.0,,1.0,2.56250359375,False,REGULAR,USD
98,TSLA230512P00050000,2023-04-28 19:45:22+00:00,50.0,0.01,0.0,0.01,0.0,0.0,15.0,409.0,2.1875045312499997,False,REGULAR,USD
99,TSLA230512P00060000,2023-04-28 19:02:52+00:00,60.0,0.01,0.0,0.01,0.0,0.0,1.0,172.0,1.8437507812499998,False,REGULAR,USD
100,TSLA230512P00070000,2023-05-01 17:08:19+00:00,70.0,0.01,0.0,0.01,0.0,0.0,63.0,813.0,1.5625021874999998,False,REGULAR,USD
101,TSLA230512P00080000,2023-05-03 19:43:35+00:00,80.0,0.01,0.0,0.01,0.0,0.0,5.0,3794.0,1.3125034374999998,False,REGULAR,USD
102,TSLA230512P00085000,2023-05-03 14:13:44+00:00,85.0,0.02,0.0,0.03,0.01,100.0,1.0,2019.0,1.3281283593749997,False,REGULAR,USD
103,TSLA230512P00090000,2023-05-03 19:52:39+00:00,90.0,0.02,0.0,0.04,0.01,100.0,30.0,2126.0,1.2578162109375,False,REGULAR,USD
104,TSLA230512P00095000,2023-05-03 18:29:16+00:00,95.0,0.01,0.0,0.02,-0.01,-50.0,120.0,371.0,1.0781296093750001,False,REGULAR,USD
105,TSLA230512P00100000,2023-05-03 19:52:49+00:00,100.0,0.02,0.01,0.04,-0.01,-33.333336,2198.0,3556.0,1.0703171484375003,False,REGULAR,USD
106,TSLA230512P00105000,2023-05-03 19:51:11+00:00,105.0,0.04,0.02,0.04,0.02,100.0,415.0,1199.0,0.98437515625,False,REGULAR,USD
107,TSLA230512P00110000,2023-05-03 19:40:08+00:00,110.0,0.04,0.03,0.06,0.0,0.0,17.0,1110.0,0.9257819921875,False,REGULAR,USD
108,TSLA230512P00115000,2023-05-03 19:48:32+00:00,115.0,0.04,0.03,0.05,-0.010000002,-20.000004,809.0,1271.0,0.8164080859374999,False,REGULAR,USD
109,TSLA230512P00120000,2023-05-03 19:51:49+00:00,120.0,0.06,0.04,0.06,-0.010000002,-14.285716,1102.0,2128.0,0.7421900781249999,False,REGULAR,USD
110,TSLA230512P00122000,2023-05-03 18:28:21+00:00,122.0,0.05,0.04,0.07,-0.029999997,-37.499996,9.0,30.0,0.710940390625,False,REGULAR,USD
111,TSLA230512P00123000,2023-05-03 19:59:06+00:00,123.0,0.05,0.04,0.07,-0.029999997,-37.499996,1405.0,1418.0,0.69336244140625,False,REGULAR,USD
112,TSLA230512P00124000,2023-05-02 15:38:19+00:00,124.0,0.06,0.05,0.08,-0.040000003,-40.000004,5.0,254.0,0.6894562304687502,False,REGULAR,USD
113,TSLA230512P00125000,2023-05-03 19:44:31+00:00,125.0,0.09,0.06,0.08,-0.009999998,-9.999998,804.0,2296.0,0.6777375976562501,False,REGULAR,USD
114,TSLA230512P00126000,2023-05-03 19:37:19+00:00,126.0,0.08,0.06,0.09,-0.020000003,-20.000004,74.0,17.0,0.6640658593750002,False,REGULAR,USD
115,TSLA230512P00127000,2023-05-03 19:11:17+00:00,127.0,0.08,0.07,0.1,-0.049999997,-38.461536,109.0,81.0,0.6562534375000001,False,REGULAR,USD
116,TSLA230512P00128000,2023-05-03 19:51:43+00:00,128.0,0.11,0.08,0.11,-0.019999996,-15.384613,33.0,84.0,0.648441015625,False,REGULAR,USD
117,TSLA230512P00129000,2023-05-03 19:23:07+00:00,129.0,0.1,0.09,0.12,-0.050000004,-33.333336,24.0,61.0,0.63867548828125,False,REGULAR,USD
118,TSLA230512P00130000,2023-05-03 19:53:50+00:00,130.0,0.12,0.1,0.13,-0.04,-25.0,985.0,3455.0,0.6269568554687501,False,REGULAR,USD
119,TSLA230512P00131000,2023-05-03 18:19:35+00:00,131.0,0.1,0.11,0.14,-0.089999996,-47.36842,103.0,165.0,0.6152382226562501,False,REGULAR,USD
120,TSLA230512P00132000,2023-05-03 19:59:59+00:00,132.0,0.14,0.14,0.15,-0.06999999,-33.333332,164.0,234.0,0.6093789062500001,False,REGULAR,USD
121,TSLA230512P00133000,2023-05-03 19:57:02+00:00,133.0,0.17,0.15,0.19,-0.06999999,-29.166666,249.0,711.0,0.6054726953125001,False,REGULAR,USD
122,TSLA230512P00134000,2023-05-03 19:46:48+00:00,134.0,0.2,0.17,0.21,-0.049999997,-19.999998,128.0,160.0,0.596683720703125,False,REGULAR,USD
123,TSLA230512P00135000,2023-05-03 19:57:25+00:00,135.0,0.22,0.2,0.24,-0.060000002,-21.428572,1578.0,3069.0,0.5918009570312501,False,REGULAR,USD
124,TSLA230512P00136000,2023-05-03 19:58:48+00:00,136.0,0.24,0.23,0.27,-0.10000001,-29.411766,231.0,248.0,0.584965087890625,False,REGULAR,USD
125,TSLA230512P00137000,2023-05-03 19:53:13+00:00,137.0,0.29,0.27,0.3,-0.110000014,-27.500004,786.0,135.0,0.57812921875,False,REGULAR,USD
126,TSLA230512P00138000,2023-05-03 19:58:28+00:00,138.0,0.31,0.3,0.33,-0.09,-22.5,736.0,951.0,0.56836369140625,False,REGULAR,USD
127,TSLA230512P00139000,2023-05-03 19:47:59+00:00,139.0,0.37,0.34,0.4,-0.14999998,-28.846151,691.0,432.0,0.5654340332031251,False,REGULAR,USD
128,TSLA230512P00140000,2023-05-03 19:59:57+00:00,140.0,0.4,0.39,0.44,-0.109999985,-21.568624,2662.0,4482.0,0.5571333349609376,False,REGULAR,USD
129,TSLA230512P00141000,2023-05-03 19:45:20+00:00,141.0,0.5,0.46,0.5,-0.06999999,-12.280701,523.0,169.0,0.55273884765625,False,REGULAR,USD
130,TSLA230512P00142000,2023-05-03 19:51:42+00:00,142.0,0.57,0.53,0.57,-0.13999999,-19.71831,135.0,592.0,0.5478560839843751,False,REGULAR,USD
131,TSLA230512P00143000,2023-05-03 19:59:29+00:00,143.0,0.64,0.61,0.67,-0.110000014,-14.666669,1274.0,493.0,0.5454147021484376,False,REGULAR,USD
132,TSLA230512P00144000,2023-05-03 19:58:41+00:00,144.0,0.73,0.7,0.76,-0.14999998,-17.045452,450.0,756.0,0.5400436621093752,False,REGULAR,USD
133,TSLA230512P00145000,2023-05-03 19:59:54+00:00,145.0,0.85,0.8,0.85,-0.109999955,-11.458329,1426.0,4843.0,0.5336960693359375,False,REGULAR,USD
134,TSLA230512P00146000,2023-05-03 19:59:11+00:00,146.0,0.95,0.92,1.0,-0.13000005,-12.037042,853.0,891.0,0.5327195166015625,False,REGULAR,USD
135,TSLA230512P00147000,2023-05-03 19:57:53+00:00,147.0,1.11,1.06,1.11,-0.13,-10.4838705,584.0,1109.0,0.5271043383789062,False,REGULAR,USD
136,TSLA230512P00148000,2023-05-03 19:57:06+00:00,148.0,1.26,1.2,1.28,-0.120000005,-8.695652,513.0,1431.0,0.5239305419921875,False,REGULAR,USD
137,TSLA230512P00149000,2023-05-03 19:59:15+00:00,149.0,1.41,1.36,1.46,-0.18000007,-11.320759,711.0,1577.0,0.5205126074218749,False,REGULAR,USD
138,TSLA230512P00150000,2023-05-03 19:59:47+00:00,150.0,1.56,1.54,1.6,-0.24000001,-13.333334,9911.0,9032.0,0.5129443237304687,False,REGULAR,USD
139,TSLA230512P00152500,2023-05-03 19:59:58+00:00,152.5,2.09,2.09,2.16,-0.2900002,-12.184881,2973.0,2165.0,0.5039112109375,False,REGULAR,USD
140,TSLA230512P00155000,2023-05-03 19:59:50+00:00,155.0,2.81,2.78,2.89,-0.30999994,-9.935896,8750.0,3942.0,0.5014698291015626,False,REGULAR,USD
141,TSLA230512P00157500,2023-05-03 19:59:45+00:00,157.5,3.69,3.65,3.75,-0.30999994,-7.7499986,7660.0,2235.0,0.49121602539062503,False,REGULAR,USD
142,TSLA230512P00160000,2023-05-03 19:59:56+00:00,160.0,4.7,4.65,4.8,-0.35000038,-6.930701,13395.0,6232.0,0.4819387744140625,False,REGULAR,USD
143,TSLA230512P00162500,2023-05-03 19:59:49+00:00,162.5,6.0,5.9,6.1,-0.34000015,-5.362778,8641.0,3844.0,0.4781546325683594,True,REGULAR,USD
144,TSLA230512P00165000,2023-05-03 19:59:48+00:00,165.0,7.45,7.3,7.55,-0.35000038,-4.4871845,7140.0,3063.0,0.4703422106933594,True,REGULAR,USD
145,TSLA230512P00167500,2023-05-03 19:56:32+00:00,167.5,8.9,9.05,9.2,-1.3400002,-13.085939,1215.0,1115.0,0.46362841064453125,True,REGULAR,USD
146,TSLA230512P00170000,2023-05-03 19:56:01+00:00,170.0,10.6,10.75,11.1,-0.75,-6.6079297,1815.0,1632.0,0.4660697924804688,True,REGULAR,USD
147,TSLA230512P00172500,2023-05-03 19:58:02+00:00,172.5,12.9,12.65,13.45,-1.2000008,-8.510643,169.0,823.0,0.5107470800781251,True,REGULAR,USD
148,TSLA230512P00175000,2023-05-03 19:58:08+00:00,175.0,14.92,14.7,15.55,-0.52999973,-3.430419,644.0,855.0,0.5127001855468749,True,REGULAR,USD
149,TSLA230512P00177500,2023-05-03 19:34:44+00:00,177.5,17.25,16.45,17.85,-0.37999916,-2.1554122,34.0,358.0,0.5336960693359375,True,REGULAR,USD
150,TSLA230512P00180000,2023-05-03 19:58:21+00:00,180.0,19.35,19.15,20.15,-0.5299988,-2.66599,3318.0,1129.0,0.5463912548828126,True,REGULAR,USD
151,TSLA230512P00182500,2023-05-03 17:46:46+00:00,182.5,18.8,21.55,22.55,-3.3000011,-14.932132,28.0,1093.0,0.5712933496093751,True,REGULAR,USD
152,TSLA230512P00185000,2023-05-03 18:20:21+00:00,185.0,24.2,23.95,25.0,-1.5,-5.836576,31.0,664.0,0.6035195898437502,True,REGULAR,USD
153,TSLA230512P00187500,2023-05-03 19:47:35+00:00,187.5,27.0,26.4,27.45,-1.25,-4.424779,28.0,315.0,0.632816171875,True,REGULAR,USD
154,TSLA230512P00190000,2023-05-03 18:52:23+00:00,190.0,26.6,28.9,29.9,-2.8500004,-9.677421,396.0,568.0,0.6596713720703126,True,REGULAR,USD
155,TSLA230512P00192500,2023-05-03 19:58:32+00:00,192.5,31.85,31.35,32.4,3.6400013,12.903232,254.0,35.0,0.6982452050781252,True,REGULAR,USD
156,TSLA230512P00195000,2023-05-03 19:58:32+00:00,195.0,34.15,33.9,34.9,1.800003,5.5641522,405.0,176.0,0.73633076171875,True,REGULAR,USD
157,TSLA230512P00197500,2023-05-03 19:20:51+00:00,197.5,34.45,36.35,37.4,-2.3499985,-6.3858657,4.0,1.0,0.773439765625,True,REGULAR,USD
158,TSLA230512P00200000,2023-05-03 19:58:32+00:00,200.0,39.4,38.85,39.9,0.10000229,0.25445876,266.0,17.0,0.8095722167968749,True,REGULAR,USD
159,TSLA230512P00202500,2023-04-28 16:42:09+00:00,202.5,38.15,41.35,42.4,0.0,0.0,22.0,2.0,0.8447281152343749,True,REGULAR,USD
160,TSLA230512P00205000,2023-05-01 19:32:36+00:00,205.0,40.35,43.85,44.9,-3.6000023,-8.191131,2.0,3.0,0.8793957373046875,True,REGULAR,USD
161,TSLA230512P00207500,2023-04-26 14:01:18+00:00,207.5,50.35,46.35,47.4,0.0,0.0,1.0,0.0,0.913086806640625,True,REGULAR,USD
162,TSLA230512P00210000,2023-05-03 19:58:32+00:00,210.0,49.4,48.85,49.9,-0.54999924,-1.1010995,81.0,7.0,0.946289599609375,True,REGULAR,USD
